#timestamp,x,y,z,w,qx,qy,qz
330,0.799439,-0.635597,0.513513,0.340889,-0.0210436,0.870929,0.35332
331,0.807445,-0.62259,0.512076,0.337864,-0.0214871,0.871631,0.354466
332,0.811743,-0.600494,0.515685,0.336354,-0.0189618,0.87274,0.353315
333,0.815694,-0.592804,0.514191,0.336112,-0.0174594,0.872697,0.35373
334,0.831886,-0.581023,0.515411,0.336384,-0.0178514,0.872611,0.353663
335,0.842744,-0.572457,0.506983,0.338105,-0.0170251,0.871298,0.355295
336,0.851417,-0.570485,0.504826,0.340054,-0.0168542,0.870883,0.354461
337,0.866228,-0.567912,0.504532,0.34254,-0.0172041,0.871351,0.35088
338,0.873975,-0.569079,0.488213,0.346985,-0.0164349,0.869692,0.350667
339,0.885102,-0.57103,0.484194,0.350135,-0.0183378,0.868386,0.350679
340,0.898903,-0.580792,0.470664,0.353886,-0.0202777,0.865593,0.353697
341,0.911875,-0.581806,0.469941,0.356332,-0.0203611,0.864309,0.354378
342,0.923094,-0.586818,0.459361,0.359474,-0.0200401,0.861903,0.357072
343,0.944554,-0.583043,0.450518,0.361724,-0.0183642,0.859739,0.360094
344,0.963448,-0.591906,0.447889,0.362595,-0.0190167,0.85826,0.362702
345,0.979519,-0.588583,0.437214,0.364443,-0.0163269,0.857669,0.362379
346,0.997964,-0.59387,0.425123,0.365433,-0.0157885,0.857626,0.361507
347,1.01926,-0.591802,0.41544,0.365772,-0.0128577,0.858758,0.358581
348,1.04217,-0.600297,0.411725,0.364809,-0.0118242,0.859379,0.35811
349,1.05548,-0.591159,0.395566,0.365358,-0.00954857,0.860539,0.354817
350,1.07848,-0.58864,0.387514,0.364569,-0.00963431,0.862473,0.350908
351,1.10251,-0.593206,0.382932,0.363063,-0.00838806,0.864067,0.348572
352,1.12165,-0.573486,0.362433,0.363811,-0.00397552,0.86386,0.348383
353,1.13994,-0.580295,0.351745,0.36294,-0.00382291,0.863689,0.349716
354,1.15514,-0.585753,0.349043,0.36056,-0.00109661,0.864705,0.349686
355,1.18074,-0.585698,0.341642,0.357853,0.00322464,0.865724,0.349932
356,1.20676,-0.560683,0.328365,0.356598,0.0110174,0.866348,0.34951
357,1.21587,-0.567649,0.309171,0.354736,0.0158042,0.865896,0.352331
358,1.24502,-0.597242,0.315795,0.348102,0.0184418,0.867526,0.354801
359,1.2518,-0.579568,0.313495,0.344997,0.0234923,0.868984,0.353967
360,1.27014,-0.57619,0.301225,0.34108,0.0260054,0.870037,0.355
361,1.29033,-0.570981,0.292726,0.336402,0.026536,0.871556,0.355697
362,1.30278,-0.561871,0.281578,0.332291,0.0274311,0.873064,0.355794
363,1.31135,-0.555431,0.259265,0.328988,0.0272807,0.873336,0.358199
364,1.32961,-0.544429,0.254042,0.323516,0.0262389,0.875031,0.359123
365,1.33824,-0.532405,0.244351,0.31875,0.0235949,0.875971,0.361269
366,1.34738,-0.519149,0.23529,0.313436,0.0225702,0.876984,0.363521
367,1.34994,-0.50447,0.211475,0.30993,0.0228728,0.876942,0.366596
368,1.3635,-0.497918,0.20363,0.304035,0.0224403,0.878203,0.368536
369,1.37389,-0.483943,0.187433,0.299367,0.0226695,0.878819,0.370868
370,1.38599,-0.461904,0.165864,0.296294,0.0192374,0.879927,0.370901
371,1.38797,-0.451242,0.147781,0.293486,0.0148955,0.881111,0.370524
372,1.39334,-0.435008,0.132191,0.291003,0.00613761,0.883164,0.367831
373,1.39783,-0.420694,0.111871,0.289262,-0.0021636,0.884361,0.366372
374,1.40079,-0.409143,0.0950521,0.287617,-0.00623259,0.885093,0.365852
375,1.40697,-0.392683,0.072713,0.286725,-0.0103325,0.885178,0.366255
376,1.41069,-0.377499,0.0543529,0.286127,-0.0121195,0.88545,0.366009
377,1.42162,-0.365773,0.0402682,0.286684,-0.0133963,0.885233,0.366055
378,1.43156,-0.356415,0.0205406,0.289817,-0.0140548,0.883861,0.366877
379,1.43852,-0.331837,0.00446707,0.295391,-0.0150196,0.882923,0.364644
380,1.4429,-0.32195,-0.0180641,0.303141,-0.0158219,0.880014,0.365281
381,1.44634,-0.293999,-0.0356198,0.313152,-0.0166241,0.877385,0.363118
382,1.47184,-0.286907,-0.0438264,0.321015,-0.0204826,0.875072,0.361634
383,1.46906,-0.277011,-0.0800277,0.334406,-0.021402,0.870304,0.360952
384,1.49088,-0.255552,-0.096168,0.345968,-0.0232105,0.866259,0.35967
385,1.49705,-0.241875,-0.124154,0.359891,-0.0218574,0.861602,0.357272
386,1.51337,-0.22487,-0.134225,0.373281,-0.0198422,0.858756,0.350436
387,1.52865,-0.214168,-0.156051,0.387431,-0.0188891,0.855441,0.343163
388,1.5579,-0.185829,-0.157071,0.401713,-0.0155847,0.854092,0.330015
389,1.57127,-0.174377,-0.175554,0.417201,-0.0154214,0.850026,0.321186
390,1.59125,-0.171671,-0.196483,0.432393,-0.0167446,0.845234,0.313585
391,1.60708,-0.159498,-0.21551,0.44761,-0.0158981,0.840003,0.306246
392,1.62818,-0.147248,-0.227577,0.462113,-0.0155946,0.833731,0.301829
393,1.63998,-0.145477,-0.249208,0.477378,-0.0153274,0.825059,0.301916
394,1.65404,-0.154867,-0.268447,0.491528,-0.0130124,0.815797,0.304477
395,1.6664,-0.159091,-0.289938,0.505114,-0.00858332,0.80746,0.304622
396,1.69238,-0.163122,-0.294721,0.516234,-0.00417118,0.800665,0.304008
397,1.71428,-0.165338,-0.3096,0.528392,0.000707173,0.793533,0.301838
398,1.72953,-0.156642,-0.3234,0.540163,0.00665349,0.786086,0.300414
399,1.75683,-0.174894,-0.316888,0.549202,0.00689262,0.780464,0.298674
400,1.75684,-0.199694,-0.358125,0.562107,0.00907064,0.771363,0.29825
401,1.77037,-0.233703,-0.391869,0.572901,0.00789105,0.764209,0.296152
402,1.78426,-0.150604,-0.364079,0.582033,0.0194332,0.762389,0.282174
403,1.80045,-0.245273,-0.401682,0.590898,0.015639,0.754885,0.284154
404,1.81289,-0.255387,-0.433377,0.601004,0.0187459,0.748244,0.28031
405,1.83559,-0.225607,-0.421486,0.608323,0.0226869,0.744572,0.273937
406,1.83275,-0.271822,-0.466687,0.618692,0.019546,0.73505,0.276657
407,1.84274,-0.244397,-0.465865,0.626339,0.0213784,0.730057,0.272505
408,1.8554,-0.257139,-0.466622,0.632763,0.0172741,0.724631,0.272437
409,1.86484,-0.289661,-0.48459,0.639421,0.0137036,0.718168,0.274204
410,1.86858,-0.293197,-0.500709,0.647391,0.0129435,0.711232,0.273616
411,1.87894,-0.288329,-0.513737,0.654839,0.0123157,0.705527,0.270676
412,1.88297,-0.310268,-0.534093,0.662322,0.010967,0.698399,0.271013
413,1.89015,-0.295247,-0.540737,0.669811,0.0115785,0.692772,0.266993
414,1.90036,-0.309581,-0.555443,0.677069,0.0106516,0.68639,0.265202
415,1.90632,-0.313641,-0.562583,0.684365,0.0113873,0.680509,0.261577
416,1.92233,-0.33584,-0.574272,0.691665,0.00936546,0.673514,0.260558
417,1.92411,-0.325659,-0.593669,0.701018,0.0127903,0.665576,0.255771
418,1.93349,-0.337062,-0.610576,0.709071,0.0147562,0.657937,0.253219
419,1.95387,-0.288653,-0.623798,0.718083,0.0227574,0.650538,0.24625
420,1.9643,-0.293544,-0.635188,0.725819,0.0240621,0.642636,0.244187
421,1.96739,-0.277907,-0.632073,0.732987,0.0267335,0.636107,0.239549
422,1.97362,-0.257727,-0.637457,0.740671,0.0285308,0.628362,0.236122
423,1.97865,-0.252649,-0.646565,0.748607,0.0279648,0.619918,0.233469
424,1.97828,-0.220602,-0.650199,0.75654,0.0294209,0.612505,0.2272
425,1.98522,-0.229178,-0.670008,0.764465,0.0267667,0.602869,0.226774
426,1.98589,-0.189177,-0.664077,0.771955,0.0261525,0.595208,0.221651
427,1.98514,-0.175811,-0.672767,0.779681,0.0220483,0.585553,0.220769
428,1.98389,-0.170792,-0.683633,0.787618,0.0150287,0.575734,0.219002
429,1.98553,-0.155309,-0.695615,0.795607,0.00900019,0.565909,0.216044
430,1.9819,-0.126974,-0.689874,0.802172,0.00646527,0.558252,0.211738
431,1.98303,-0.111448,-0.698304,0.809295,0.00385476,0.548933,0.209044
432,1.98302,-0.11651,-0.708383,0.816391,-0.00143619,0.539196,0.20681
433,1.98067,-0.0844364,-0.709718,0.822757,0.000201682,0.531618,0.20113
434,1.98201,-0.0711547,-0.712607,0.829129,0.00144089,0.523885,0.19516
435,1.98207,-0.0473016,-0.724292,0.836035,0.00504769,0.514897,0.189476
436,1.98162,-0.0527258,-0.731473,0.842009,0.00519656,0.505833,0.187421
437,1.97943,-0.0314378,-0.741229,0.848426,0.0111446,0.496161,0.184049
438,1.98494,-0.0246113,-0.717304,0.852474,0.0135623,0.490648,0.179912
439,1.98059,-0.00854691,-0.740042,0.859366,0.0206027,0.478908,0.178082
440,1.98591,0.00845847,-0.737786,0.864638,0.0230892,0.470535,0.174541
441,1.97896,0.0032173,-0.748015,0.870526,0.0234632,0.460411,0.17221
442,1.97746,0.00678957,-0.75838,0.877082,0.022018,0.448814,0.169732
443,1.9767,0.0174226,-0.759324,0.883081,0.0205805,0.439026,0.16432
444,1.9761,0.0198662,-0.772892,0.889871,0.01943,0.426941,0.159605
445,1.97326,0.00949976,-0.775844,0.895198,0.0181116,0.417022,0.156159
446,1.9535,-0.0214363,-0.805557,0.900903,0.0149583,0.405879,0.153011
447,1.96654,0.0277341,-0.801462,0.906063,0.0169787,0.398028,0.142604
448,1.95737,0.0246259,-0.805118,0.909217,0.0156463,0.39244,0.138098
449,1.95539,0.0321984,-0.812853,0.912465,0.0166998,0.386008,0.134633
450,1.95598,0.0439418,-0.833166,0.916452,0.0191076,0.37718,0.132232
451,1.95389,0.0603543,-0.802743,0.917751,0.0202742,0.37508,0.128985
452,1.94903,0.0710183,-0.823229,0.921673,0.0257274,0.365107,0.128662
453,1.94293,0.0796289,-0.823755,0.924616,0.0266675,0.35784,0.12777
454,1.93471,0.0976594,-0.827654,0.927424,0.0315978,0.350383,0.126955
455,1.92581,0.106931,-0.827463,0.929692,0.0330113,0.344315,0.126613
456,1.92167,0.124184,-0.833315,0.931946,0.0344386,0.337022,0.129254
457,1.9152,0.142885,-0.844965,0.934165,0.0333894,0.329493,0.13287
458,1.90867,0.164047,-0.84783,0.93621,0.0292753,0.323087,0.135161
459,1.90447,0.190335,-0.85146,0.938576,0.0254253,0.31649,0.135139
460,1.90091,0.207552,-0.866736,0.940891,0.0193902,0.309103,0.137123
461,1.88794,0.219354,-0.865864,0.942539,0.00956068,0.304378,0.137418
462,1.8886,0.245079,-0.877694,0.945072,0.00288371,0.297245,0.135924
463,1.88763,0.260315,-0.88841,0.947597,-0.00165507,0.289694,0.134667
464,1.886,0.273603,-0.898793,0.949845,-0.00272739,0.282732,0.133602
465,1.88643,0.288573,-0.913262,0.951983,-0.00319751,0.275711,0.133051
466,1.8806,0.253444,-0.939245,0.953377,-0.00449432,0.269334,0.136055
467,1.88137,0.255887,-0.94149,0.95445,-0.00480793,0.26811,0.130842
468,1.89082,0.262854,-0.971337,0.956323,-0.000626013,0.263961,0.125581
469,1.89852,0.266722,-0.981274,0.95735,0.001851,0.262442,0.120841
470,1.90932,0.272418,-0.994366,0.958434,0.00501985,0.259972,0.117451
471,1.91812,0.271365,-1.00505,0.959056,0.00591923,0.259451,0.113412
472,1.92918,0.277162,-1.01856,0.960195,0.00877528,0.257945,0.106829
473,1.93738,0.284868,-1.02228,0.961324,0.0111326,0.256523,0.0996376
474,1.94985,0.291303,-1.04562,0.963453,0.0136362,0.250501,0.0939263
475,1.95859,0.295678,-1.05722,0.965626,0.013889,0.242848,0.0916377
476,1.96835,0.304962,-1.06486,0.968103,0.0119353,0.232462,0.0927178
477,1.9751,0.305729,-1.07486,0.970446,0.00934232,0.221979,0.0941938
478,1.98822,0.315527,-1.08509,0.973367,0.00403245,0.208024,0.0962642
479,1.99438,0.322391,-1.08784,0.976024,-0.00276829,0.195455,0.0957423
480,2.00955,0.331276,-1.09589,0.979054,-0.00595796,0.180008,0.0949463
481,2.01685,0.336422,-1.0954,0.981548,-0.00868512,0.167283,0.0922207
482,2.03052,0.342268,-1.10066,0.984152,-0.010124,0.153474,0.088251
483,2.04091,0.349009,-1.0998,0.986365,-0.00922859,0.143001,0.0809254
484,2.05875,0.352258,-1.10472,0.988368,-0.00902294,0.131634,0.0756349
485,2.07988,0.362083,-1.10417,0.990337,-0.00661751,0.120719,0.0679346
486,2.10022,0.366542,-1.09713,0.991885,-0.00721872,0.110841,0.0618556
487,2.11698,0.370384,-1.09309,0.992958,-0.00880284,0.101392,0.0606276
488,2.13922,0.376555,-1.08976,0.994058,-0.010516,0.0906991,0.0592568
489,2.16343,0.385903,-1.08208,0.994946,-0.00972401,0.0804118,0.0593449
490,2.18009,0.367618,-1.0743,0.995421,-0.0145869,0.0725911,0.060453
491,2.20162,0.373631,-1.07278,0.996279,-0.00651851,0.0634668,0.0579369
492,2.22923,0.380359,-1.04775,0.99698,0.00256855,0.0551836,0.0545854
493,2.26635,0.370865,-1.04889,0.997662,0.0102246,0.044334,0.0509852
494,2.27807,0.362974,-1.03695,0.997868,0.0218875,0.0386039,0.0478603
495,2.31106,0.355984,-1.02927,0.998113,0.0341927,0.0281868,0.0424965
496,2.33803,0.352404,-1.01793,0.998254,0.0436154,0.0193824,0.0347925
497,2.35444,0.355573,-1.01469,0.998294,0.0524998,0.0143571,0.0211253
498,2.39994,0.355489,-0.997908,0.998491,0.0543223,0.00341537,0.0072317
499,2.42924,0.359436,-0.990211,0.998439,0.0548192,-0.00387402,-0.00996512
500,2.45567,0.362061,-0.981537,0.998178,0.0538469,-0.0105798,-0.0250916
501,2.4851,0.354651,-0.995532,0.997856,0.0506874,-0.0169116,-0.0377816
502,2.51235,0.368987,-0.974803,0.997434,0.04881,-0.0240497,-0.0465172
503,2.54499,0.364535,-0.982599,0.997136,0.0432109,-0.0316057,-0.0534165
504,2.55319,0.364148,-0.988204,0.996972,0.0390164,-0.0319692,-0.059183
505,2.58482,0.365541,-0.981784,0.99651,0.0368377,-0.037184,-0.0650222
506,2.64159,0.36906,-0.987315,0.995802,0.0361366,-0.0447871,-0.0711848
507,2.64892,0.370246,-0.986212,0.995482,0.0360556,-0.0416189,-0.0773475
508,2.66425,0.36831,-0.995994,0.994962,0.0365253,-0.0403666,-0.0841788
509,2.67968,0.374977,-0.987246,0.994488,0.0386605,-0.0409284,-0.0884554
510,2.68404,0.360492,-1.01004,0.994465,0.0372036,-0.0390757,-0.0901596
511,2.67348,0.363971,-1.01143,0.994729,0.0372372,-0.0370507,-0.0880584
512,2.67366,0.358249,-1.01698,0.995697,0.0292662,-0.0412578,-0.0776394
513,2.66686,0.36022,-1.02119,0.996667,0.0219067,-0.0473909,-0.062684
514,2.65845,0.345928,-1.04611,0.997243,0.0122948,-0.0536632,-0.0497443
515,2.64563,0.353049,-1.03643,0.997263,0.00671416,-0.0618478,-0.0399437
516,2.63514,0.349859,-1.04159,0.996949,0.00186262,-0.0703491,-0.0337793
517,2.62376,0.347599,-1.04519,0.996418,-0.000563633,-0.078432,-0.0316136
518,2.63044,0.338368,-1.05757,0.995641,-0.00418157,-0.088367,-0.0295278
519,2.60852,0.326734,-1.06627,0.994997,-0.00654415,-0.0947244,-0.0310577
520,2.5927,0.335475,-1.05335,0.994056,-0.00529355,-0.103422,-0.0335791
521,2.5885,0.326157,-1.05286,0.992846,-0.0062021,-0.114279,-0.034033
522,2.57325,0.319688,-1.05237,0.99164,-0.00671181,-0.123442,-0.036982
523,2.56123,0.308332,-1.04694,0.990065,-0.0070436,-0.134566,-0.0401702
524,2.55008,0.301607,-1.04499,0.988352,-0.00592549,-0.145805,-0.043205
525,2.52854,0.3026,-1.0356,0.986708,-0.00115099,-0.155353,-0.0476608
526,2.52067,0.286408,-1.02712,0.984329,-9.92971e-05,-0.168613,-0.0516411
527,2.50466,0.277403,-1.01628,0.981935,0.00382777,-0.180402,-0.0569489
528,2.49118,0.267524,-1.01034,0.979209,0.0058778,-0.193246,-0.0614066
529,2.48273,0.260221,-0.993383,0.976057,0.0089632,-0.207436,-0.0648226
530,2.46681,0.249584,-0.984301,0.972829,0.00956355,-0.220288,-0.0706071
531,2.45293,0.241174,-0.968257,0.969142,0.0114725,-0.234439,-0.0753095
532,2.43483,0.230703,-0.962856,0.96535,0.0116436,-0.247889,-0.0807195
533,2.42655,0.215024,-0.945231,0.961078,0.0123466,-0.262322,-0.085806
534,2.42017,0.222295,-0.917754,0.956006,0.0174921,-0.277599,-0.093193
535,2.4132,0.209769,-0.903845,0.951663,0.0179429,-0.290586,-0.0978568
536,2.40035,0.203044,-0.887161,0.947788,0.0237771,-0.300723,-0.103429
537,2.39438,0.19054,-0.865696,0.943968,0.0281287,-0.31113,-0.106449
538,2.38481,0.184958,-0.848072,0.941025,0.0347568,-0.317199,-0.112467
539,2.37623,0.174275,-0.827864,0.938279,0.0399805,-0.32173,-0.120516
540,2.37111,0.16747,-0.810072,0.935864,0.0472372,-0.325853,-0.125489
541,2.36357,0.154103,-0.792186,0.934102,0.0501128,-0.330413,-0.125579
542,2.35196,0.148832,-0.777127,0.932908,0.0537628,-0.333983,-0.123477
543,2.34767,0.1396,-0.761831,0.931798,0.0547503,-0.338018,-0.120414
544,2.34182,0.1311,-0.748335,0.93124,0.0549594,-0.340949,-0.116301
545,2.33809,0.123023,-0.733276,0.930881,0.0552625,-0.342305,-0.115038
546,2.32986,0.117064,-0.724821,0.931298,0.0545202,-0.341686,-0.113849
547,2.33566,0.109424,-0.71069,0.931256,0.0522399,-0.342903,-0.111581
548,2.33542,0.103369,-0.698329,0.931663,0.0510411,-0.342339,-0.110468
549,2.33279,0.0933207,-0.688121,0.932172,0.0490395,-0.341371,-0.110077
550,2.33382,0.0912974,-0.680898,0.932902,0.0488623,-0.340087,-0.107928
551,2.34456,0.0783853,-0.669481,0.933037,0.0491312,-0.339175,-0.109495
552,2.34099,0.0831242,-0.663557,0.934104,0.0522983,-0.335443,-0.11042
553,2.34354,0.0758971,-0.655024,0.934718,0.0535504,-0.332466,-0.113582
554,2.33054,0.0646968,-0.635858,0.935789,0.0552981,-0.328365,-0.115839
555,2.33314,0.0659466,-0.630657,0.936385,0.0575674,-0.325441,-0.118144
556,2.3426,0.0602843,-0.624213,0.936807,0.0589769,-0.323289,-0.119994
557,2.34896,0.0616955,-0.62027,0.937253,0.0630705,-0.320782,-0.121155
558,2.35585,0.0574497,-0.617188,0.937588,0.0665029,-0.318108,-0.123746
559,2.36515,0.0600064,-0.615249,0.937673,0.0711612,-0.315876,-0.126206
560,2.37645,0.0551351,-0.616912,0.937647,0.072914,-0.31418,-0.129588
561,2.3923,0.0551447,-0.621692,0.93721,0.0756045,-0.313769,-0.13218
562,2.39106,0.0648385,-0.624297,0.937581,0.0773481,-0.312151,-0.132367
563,2.39516,0.0722482,-0.642945,0.938242,0.0762076,-0.310766,-0.131598
564,2.41034,0.0821432,-0.636591,0.937658,0.0734625,-0.3147,-0.127921
565,2.41751,0.0890396,-0.653347,0.938699,0.0652319,-0.314819,-0.124413
566,2.4241,0.10059,-0.662497,0.939017,0.0564104,-0.316331,-0.122474
567,2.43564,0.111356,-0.675322,0.939582,0.0472441,-0.316886,-0.120572
568,2.44701,0.122074,-0.6868,0.939965,0.0396931,-0.317794,-0.117887
569,2.45559,0.134924,-0.700968,0.940606,0.0355742,-0.316488,-0.117603
570,2.46402,0.14712,-0.713651,0.941174,0.0335031,-0.314716,-0.118423
571,2.47292,0.162768,-0.726091,0.94177,0.036308,-0.311666,-0.12089
572,2.48765,0.173352,-0.736142,0.941715,0.0383531,-0.310394,-0.123928
573,2.49909,0.186067,-0.748111,0.941944,0.0396439,-0.30854,-0.126382
574,2.50615,0.197989,-0.762824,0.942484,0.0389106,-0.306954,-0.126447
575,2.5153,0.211577,-0.77929,0.943096,0.0405,-0.30452,-0.127269
576,2.52562,0.221934,-0.797563,0.943538,0.040646,-0.302474,-0.128817
577,2.53506,0.231726,-0.80927,0.943651,0.0393327,-0.301708,-0.130188
578,2.54316,0.246915,-0.82496,0.944152,0.0373932,-0.299564,-0.132058
579,2.54568,0.251559,-0.849337,0.945171,0.0336831,-0.29596,-0.133883
580,2.55795,0.266213,-0.862557,0.945383,0.031576,-0.295157,-0.134673
581,2.56035,0.270939,-0.882302,0.946084,0.0284853,-0.292253,-0.136756
582,2.56939,0.285567,-0.902386,0.946634,0.0290158,-0.289944,-0.137749
583,2.57389,0.296698,-0.920004,0.947199,0.0297959,-0.288327,-0.137087
584,2.57278,0.309927,-0.942305,0.947972,0.0305714,-0.286592,-0.135203
585,2.57234,0.316263,-0.963725,0.948857,0.0279629,-0.286975,-0.128588
586,2.5726,0.329648,-0.980617,0.949391,0.0259014,-0.287615,-0.123545
587,2.57048,0.33197,-1.00818,0.950336,0.0219714,-0.287664,-0.11674
588,2.5692,0.335726,-1.02845,0.95064,0.0187201,-0.287559,-0.115078
589,2.5662,0.344612,-1.04972,0.951215,0.0159661,-0.2875,-0.11081
590,2.56595,0.354454,-1.06977,0.951362,0.0131455,-0.287912,-0.108833
591,2.56259,0.36311,-1.08589,0.951621,0.00848568,-0.287857,-0.107166
592,2.55585,0.376454,-1.09979,0.951846,0.00491024,-0.287042,-0.107578
593,2.55649,0.385889,-1.12258,0.951201,0.0010706,-0.288779,-0.108727
594,2.54813,0.392254,-1.13689,0.950429,-0.00288665,-0.290837,-0.109958
595,2.54015,0.406635,-1.15383,0.948883,-0.00461017,-0.294187,-0.114256
596,2.53518,0.413536,-1.17101,0.946527,-0.00683361,-0.300172,-0.118056
597,2.53281,0.42404,-1.17942,0.943191,-0.00798619,-0.308705,-0.122591
598,2.51981,0.431772,-1.18998,0.940247,-0.00761952,-0.316004,-0.126564
599,2.5122,0.440339,-1.19887,0.935581,-0.00506798,-0.327283,-0.132471
600,2.49778,0.444066,-1.21832,0.930791,0.000234577,-0.338345,-0.138385
601,2.4859,0.452097,-1.21334,0.925131,0.00753867,-0.351344,-0.143646
602,2.48594,0.45018,-1.21666,0.918586,0.0133445,-0.366148,-0.148182
603,2.46603,0.456885,-1.2335,0.912561,0.019512,-0.376891,-0.157492
604,2.45104,0.469039,-1.23631,0.906101,0.0256013,-0.388806,-0.164791
605,2.44936,0.472666,-1.22502,0.898993,0.0284339,-0.404147,-0.166339
606,2.42963,0.471428,-1.23855,0.891957,0.0300014,-0.415443,-0.175841
607,2.41588,0.476517,-1.24723,0.884965,0.030625,-0.429107,-0.178233
608,2.40299,0.478555,-1.25446,0.877493,0.0315958,-0.443658,-0.179374
609,2.38581,0.481936,-1.2638,0.870122,0.031308,-0.457374,-0.180878
610,2.37114,0.48594,-1.272,0.862474,0.0312256,-0.471439,-0.181405
611,2.36021,0.489363,-1.27695,0.85406,0.0323066,-0.485861,-0.182969
612,2.34708,0.494436,-1.29056,0.846957,0.033733,-0.497964,-0.183189
613,2.33376,0.498158,-1.30198,0.84044,0.0348638,-0.508591,-0.183794
614,2.31855,0.50322,-1.31056,0.834921,0.0359147,-0.51719,-0.18475
615,2.30242,0.510242,-1.3253,0.831602,0.0362245,-0.522258,-0.185397
616,2.28713,0.520094,-1.33324,0.827492,0.0366313,-0.527915,-0.187671
617,2.27536,0.525969,-1.3399,0.824623,0.0364224,-0.532666,-0.186915
618,2.26762,0.53048,-1.34478,0.822216,0.03688,-0.536773,-0.185674
619,2.25887,0.53401,-1.35383,0.821062,0.0356346,-0.538264,-0.186706
620,2.25589,0.538167,-1.35895,0.819797,0.0334138,-0.540178,-0.187147
621,2.25699,0.540988,-1.36392,0.818867,0.0309427,-0.541583,-0.187585
622,2.24547,0.548713,-1.36847,0.818992,0.0288504,-0.541134,-0.188662
623,2.23816,0.557517,-1.37649,0.82027,0.0274773,-0.538894,-0.189723
624,2.23761,0.564925,-1.37542,0.820918,0.0272031,-0.537865,-0.189883
625,2.23167,0.570245,-1.37912,0.821792,0.0289491,-0.535276,-0.193131
626,2.23087,0.580546,-1.37974,0.822962,0.0304717,-0.532861,-0.194586
627,2.22824,0.593873,-1.37741,0.823942,0.0322917,-0.53084,-0.195668
628,2.22669,0.607877,-1.37554,0.825301,0.0336579,-0.529124,-0.194354
629,2.22916,0.619658,-1.37229,0.82591,0.0340893,-0.528178,-0.194263
630,2.22375,0.635061,-1.37386,0.827596,0.03457,-0.524763,-0.19625
631,2.2217,0.652478,-1.37886,0.829804,0.0356169,-0.521198,-0.196238
632,2.22257,0.664031,-1.37737,0.830574,0.0348741,-0.520091,-0.196053
633,2.22131,0.670174,-1.38657,0.832233,0.0350443,-0.51648,-0.198518
634,2.22793,0.67157,-1.38426,0.831482,0.0328985,-0.517698,-0.198856
635,2.22129,0.675214,-1.39906,0.83385,0.032461,-0.513872,-0.198939
636,2.22817,0.676023,-1.39929,0.832758,0.0319573,-0.516107,-0.197804
637,2.22422,0.666202,-1.40236,0.833475,0.0305316,-0.515135,-0.197543
638,2.2264,0.6625,-1.41235,0.833593,0.0291715,-0.514842,-0.198012
639,2.22317,0.663352,-1.42061,0.833741,0.0273114,-0.514829,-0.197688
640,2.22739,0.661043,-1.43222,0.833824,0.0255252,-0.514801,-0.197651
641,2.22719,0.659111,-1.43807,0.833047,0.0248202,-0.515531,-0.199109
642,2.22923,0.655959,-1.44784,0.832372,0.0227364,-0.516191,-0.200464
643,2.23195,0.656231,-1.44958,0.831327,0.0225231,-0.517826,-0.200613
644,2.23275,0.65647,-1.46144,0.830971,0.0236179,-0.518366,-0.200561
645,2.23616,0.651789,-1.4718,0.829551,0.0243414,-0.520533,-0.200742
646,2.23115,0.646714,-1.48077,0.828789,0.0251854,-0.521727,-0.200688
647,2.23334,0.633461,-1.48848,0.826401,0.0244236,-0.524871,-0.202423
648,2.23522,0.620168,-1.50301,0.825236,0.0252204,-0.52659,-0.202612
649,2.23389,0.598985,-1.51149,0.82308,0.0220098,-0.530534,-0.201466
650,2.23584,0.582407,-1.52826,0.82266,0.0227283,-0.531338,-0.200982
651,2.23705,0.563321,-1.53814,0.820975,0.0220385,-0.533664,-0.201784
652,2.24013,0.547611,-1.5513,0.820794,0.022355,-0.533931,-0.201782
653,2.23982,0.530229,-1.56365,0.820369,0.0212234,-0.533937,-0.203606
654,2.24028,0.512633,-1.57056,0.819687,0.0215214,-0.53467,-0.204397
655,2.24229,0.496472,-1.57981,0.819606,0.0205832,-0.534806,-0.204462
656,2.24395,0.478764,-1.59065,0.819781,0.0195863,-0.534029,-0.205886
657,2.23976,0.470422,-1.59751,0.820104,0.0183418,-0.533095,-0.207129
658,2.24418,0.453673,-1.60465,0.819831,0.0150561,-0.534674,-0.204386
659,2.242,0.440394,-1.61203,0.820492,0.0132008,-0.53578,-0.198894
660,2.24411,0.427718,-1.60971,0.821171,0.0131184,-0.537281,-0.191923
661,2.24831,0.407551,-1.61902,0.823248,0.0114438,-0.537434,-0.182476
662,2.24529,0.396123,-1.61623,0.825756,0.0122753,-0.53644,-0.173804
663,2.24405,0.37966,-1.6159,0.828853,0.0147168,-0.5345,-0.164607
664,2.25174,0.362117,-1.61839,0.832241,0.0176933,-0.531285,-0.157475
665,2.25305,0.344702,-1.61834,0.837903,0.0196754,-0.523877,-0.151936
666,2.26056,0.330962,-1.60984,0.843166,0.0240743,-0.516557,-0.147176
667,2.26409,0.315886,-1.60228,0.848831,0.0296149,-0.507952,-0.143502
668,2.27175,0.294834,-1.59573,0.855093,0.0343405,-0.498232,-0.139287
669,2.29227,0.271947,-1.58433,0.860959,0.0397305,-0.488065,-0.137709
670,2.29273,0.259882,-1.58144,0.868741,0.0462754,-0.473241,-0.138529
671,2.31686,0.236384,-1.57913,0.875241,0.0535414,-0.461169,-0.135679
672,2.31509,0.20411,-1.59103,0.883215,0.059111,-0.445478,-0.134117
